Country_code_A3,Unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
SOM,kt_methane,3.179531564,3.753845186,3.877427927,4.026293437,4.276123486,4.688615817,5.238729253,5.958077545,6.772397473,7.552290419,8.192493614,8.643999677,8.922227618,9.07915649,9.203790259,9.370198341,9.630412719,9.950842414,10.30419134,10.64917001,10.95345491,11.20938807,11.42327398,11.63355989,11.89732549,12.25949394,12.7468198,13.35229553,14.05375995,14.80529177,15.57850059,16.46983526,17.39641803,18.35136467,19.33552101,20.35113427,21.40285381,22.48779161,23.60538746,24.76167354,25.95773438,27.31875571,28.7540667,30.25026204,31.02790726,31.6841183,32.87399685,34.6048117,36.69423688,37.93662727,39.22108241,40.75769058
SPM,kt_methane,0.13625664,0.138373248,0.140489856,0.142606464,0.144723072,0.14683968,0.147428736,0.148017792,0.148606848,0.149195904,0.14978496,0.150324096,0.170461784,0.171116218,0.172121235,0.172731975,0.17367636,0.175022172,0.175968728,0.177321053,0.17826978,0.178837152,0.178587916,0.178746984,0.178906052,0.17906512,0.178883328,0.178701536,0.178111232,0.177929856,0.17774848,0.177686132,0.177623784,0.177561436,0.177499088,0.17743674,0.177510424,0.177584108,0.177657792,0.177731476,0.17780516,0.177895848,0.177986536,0.178485658,0.178576554,0.17866745,0.17866745,0.1790763,0.1790763,0.179112742,0.179149191,0.179163769
STP,kt_methane,0.040663187,0.048154395,0.050069732,0.05197658,0.054016221,0.056288412,0.058727098,0.061399517,0.064220979,0.067053365,0.069770033,0.073697237,0.077754743,0.081819225,0.085985783,0.090372386,0.095612217,0.101219007,0.107134981,0.113366798,0.119934476,0.126631229,0.13343405,0.140490412,0.147573637,0.154989276,0.162215972,0.169532159,0.177063387,0.184921925,0.193436372,0.203044681,0.213747893,0.228032357,0.241577832,0.258085449,0.277115146,0.292666903,0.312572083,0.328589352,0.348885681,0.367410937,0.384903955,0.404888785,0.428046561,0.449139538,0.467910313,0.486710665,0.504079801,0.522963445,0.5425545,0.561102773
SUR,kt_methane,2.146057433,2.523211858,2.63481166,2.73479728,2.831987107,2.934817907,3.096555866,3.276264897,3.467384832,3.66649614,3.871004957,3.904770074,3.918901474,3.938643314,3.96959802,4.015912332,4.079376223,4.158368028,4.248473542,4.343530929,4.438152278,4.538022658,4.615965007,4.616782477,4.707086629,4.774274356,4.844596283,4.961199739,5.047760014,5.089560122,5.163751344,5.262745754,5.349579301,5.473504705,5.62741974,5.742882343,5.855918827,5.962503517,6.058671503,6.141420299,6.248106259,6.367919452,6.45249001,6.535712516,6.585667196,6.583047328,6.552894704,6.613523963,6.689021098,6.720660802,6.752450164,6.78816196
SVK,kt_methane,66.11860059,66.72499953,67.3482001,67.97089967,68.59419955,69.21700026,69.92050045,70.63230044,71.34449958,72.05629944,72.76789989,73.2845005,73.78070035,74.27649927,74.77219935,75.26790071,75.63649927,75.99090072,76.34569988,76.70009954,77.05500041,60.37190042,61.84320044,58.57059984,60.41690024,62.62060004,69.91199965,69.33329965,65.3884002,67.27670019,61.17250058,61.52600008,69.30869966,74.3909752,71.25374498,72.98381726,79.99106825,80.73104071,82.94812333,81.78457356,74.0043033,70.05395644,71.41790179,68.26725663,64.97686236,71.3236427,69.17604718,69.79279316,69.82049405,70.02419422,70.22848869,69.84602138
SVN,kt_methane,12.93800022,13.68319983,13.8012998,13.91949987,14.03790007,14.15640006,14.30770014,14.45900008,14.6102,14.76129993,14.91240022,15.08959994,15.26689997,15.44450026,15.62260008,15.80089985,15.90150032,16.00199975,16.10270002,16.20379969,16.43986709,16.66076668,17.03602167,17.40010594,17.76205317,17.89860607,18.12573942,18.80368067,19.47536949,20.16239307,20.91242722,21.56158073,22.10575921,21.79241304,20.64704663,21.99746817,22.72107933,21.56215458,18.93345819,17.68140579,16.9621252,13.72674012,14.69308395,10.39377587,9.709820781,9.867727266,9.882336926,9.892396754,9.923265941,9.829164964,9.735956333,9.709600834
SWE,kt_methane,128.6809991,129.1360007,129.5909984,130.0459993,130.5009997,130.9559997,131.3370016,131.7170012,132.0969997,132.4770005,132.8570001,132.9890018,133.1209999,133.2530016,133.3849996,133.5170014,134.1879997,134.8724036,135.5592073,136.2746251,148.5279476,143.5458344,138.2833894,140.2354216,138.4250478,131.5389258,122.5766393,147.0479353,118.9085187,129.2623067,119.4458293,125.7469644,132.7175729,133.8319209,141.0155985,36.79429263,88.80716162,77.42422382,73.42098029,75.22328427,57.47469543,52.71614995,50.54853218,46.02059279,39.07716909,35.12729459,32.93519273,33.18009051,33.92478115,33.76219239,33.60038286,33.782961
SWZ,kt_methane,0.123533878,0.157409144,0.177345279,0.198756885,0.221705572,0.246253587,0.266340635,0.286871324,0.308632468,0.331569927,0.355659778,0.378103524,0.401043788,0.425461795,0.452365302,0.482561073,0.514509987,0.549625729,0.586980695,0.624616109,0.66085501,0.692519258,0.724833853,0.756665383,0.787735363,0.824703836,0.850607245,0.874349627,0.897151726,0.919477717,0.9372446,0.942267287,0.950787472,0.958055503,0.965088215,0.978947771,1.004844862,1.031252449,1.051022192,1.072526657,1.100138245,1.129399827,1.165659933,1.208173256,1.240766515,1.26811886,1.3041663,1.338297561,1.368632569,1.400508672,1.433127184,1.466149742
SYC,kt_methane,0.467253371,0.569600311,0.61361816,0.660417153,0.709607081,0.761078584,0.797153059,0.831371465,0.865640904,0.899365651,0.93202396,0.948109069,0.960206921,0.970465606,0.978132078,0.983321828,0.985873981,0.986144593,0.985720735,0.987434434,0.993478314,1.009643118,1.038975135,1.070599486,1.088281012,1.102433275,1.128157295,1.167953639,1.202819654,1.224760815,1.246901522,1.266698005,1.296734924,1.311548978,1.32986863,1.375050612,1.424885624,1.474947448,1.491093419,1.504473708,1.537538094,1.582270715,1.611417522,1.651979812,1.691200972,1.731627227,1.768131458,1.8042223,1.838563017,1.873857063,1.909828632,1.945257788
SYR,kt_methane,17.96346653,21.45132567,22.44349463,23.48172612,24.56438881,25.69089725,26.84953475,28.0505098,29.30470719,30.62615352,32.02528502,33.42702538,34.89152715,36.41747177,37.98540437,39.58003137,41.16447448,42.76470186,44.38794361,46.03955735,47.72531366,46.44570841,47.53050307,47.72741215,46.90708665,49.6439352,51.71807397,57.80248652,60.33608955,65.24030939,74.25737718,81.30712913,89.66213373,98.18416104,111.5669296,130.3364195,135.8223189,143.543128,151.2068169,155.1477172,161.8423951,160.6984297,150.3313249,139.9502092,136.8866393,133.5027069,135.6469076,137.5300334,81.44536168,66.64875027,54.54031783,35.80700389
TCA,kt_methane,0.029914338,0.034603215,0.035965029,0.037587358,0.039352644,0.041059041,0.042677346,0.044242772,0.045850486,0.047747635,0.04997268,0.054766831,0.060462465,0.066818551,0.073607265,0.080688753,0.087377356,0.094136711,0.101270073,0.10942751,0.118981935,0.12915505,0.140276528,0.153518379,0.167149053,0.180564845,0.188327818,0.189795879,0.196038485,0.211308564,0.23101191,0.245372705,0.27010948,0.102132377,0.203701286,0.235604492,0.228785137,0.23479018,0.272541804,0.269244168,0.255168664,0.266126724,0.276583705,0.284435386,0.22737162,0.237370563,0.188228153,0.171780611,0.172196909,0.149368075,0.129565751,0.107637718
TCD,kt_methane,1.031464334,1.285306912,1.415775786,1.554198624,1.699297626,1.849847971,1.985097721,2.121426558,2.262592783,2.410488909,2.567065761,2.665800587,2.761132448,2.863271833,2.973735464,3.093718911,3.2257955,3.36910048,3.522410945,3.683757924,3.851634574,4.097159155,4.357238606,4.162675853,4.404748085,4.563196262,4.700813724,4.915540501,5.179455321,5.286999685,5.368133853,5.754277185,6.131323853,6.674094219,7.710286005,8.484280656,8.767764508,9.06973009,9.382321991,9.742312825,10.42990653,10.76805025,11.3819261,11.95312234,12.57809845,13.06302416,13.15708453,13.33848946,13.80633606,14.16874437,14.54066568,14.83655479
TGO,kt_methane,1.140919357,1.379515126,1.44652227,1.510984471,1.575002733,1.640606171,1.709283271,1.779868473,1.854457,1.936548819,2.028967038,2.136658684,2.257053611,2.387584834,2.524553413,2.66466286,2.810083267,2.959005051,3.110132641,3.262328229,3.41496429,3.523854602,3.574195854,3.421808359,3.711751039,3.992031837,4.296314721,4.720169301,4.883437195,5.099469361,5.265703611,5.403477978,5.552435854,5.845220135,6.102521151,6.335124127,6.65436099,6.951008314,7.304904262,7.728954314,8.198969388,8.716155236,9.269586803,9.836955747,10.42328764,11.02988307,11.58968522,12.14024968,12.7274458,13.28444571,13.86582199,14.43044862
THA,kt_methane,49.79954815,59.62289954,63.40414508,67.33513765,71.39453451,75.56330876,79.95146331,84.46113165,89.07690174,93.80290142,98.64305701,102.0935503,105.365003,108.6638434,112.0206885,115.4559637,119.0162327,122.6697287,126.3453507,129.9404033,133.3750641,138.3085387,143.2595282,148.2491047,153.2845276,158.5577365,163.6241955,165.9380141,166.0599588,170.3606854,175.1913274,186.2235627,199.4710526,213.7696975,228.2940723,242.3407264,257.7860383,274.1381528,289.038526,302.6192278,321.2786257,333.4897642,349.0932127,362.6776221,374.9136058,388.6664589,399.0199196,409.3731714,419.8778972,429.6241547,439.5966435,449.6836417
TJK,kt_methane,9.32292834,10.57078953,10.78189106,10.99001545,11.19660036,11.40301269,11.61704474,11.83317485,12.05310268,12.2801188,12.51661014,12.77819261,13.04898971,13.3306703,13.62825068,13.94377531,14.22598984,14.51395506,14.79426252,15.04131406,15.23704817,14.82947511,13.18647045,12.09564191,10.83300353,9.998744146,9.049971731,8.900565432,8.983924708,9.020137534,9.223212319,9.692238307,10.25539332,10.85122849,11.44966611,11.91829282,12.40674682,12.94616935,13.51558862,13.92594762,14.45226938,15.07939082,15.74168148,16.42359721,17.09179633,17.73878036,18.50144839,19.33878073,20.18746526,20.93663919,21.71361559,22.5106356
TKM,kt_methane,7.99324192,9.079129064,9.328474256,9.581779233,9.83835787,10.0975721,10.34551627,10.59443415,10.84463949,11.09457689,11.34327266,11.5511575,11.75257878,11.95467411,12.16155644,12.37629511,12.61152285,12.85421083,13.10704539,13.37603089,13.66388748,13.78625692,13.52136806,13.77244965,13.37260945,13.23946011,13.70495395,13.54355447,13.97532171,14.7966752,15.2863529,15.69998396,15.95311068,16.31032976,16.75940324,17.54312302,18.34152607,19.17335098,20.19015827,20.91910337,21.7856713,22.99590439,24.14693473,25.29653346,26.49122118,27.53393331,28.52848434,29.55090376,30.57480507,31.5960039,32.65131078,33.6727654
TLS,kt_methane,0.187805912,0.221379238,0.2344755,0.247519991,0.258754259,0.266771392,0.271207544,0.271730076,0.270132168,0.269599839,0.272880513,0.282159295,0.296653791,0.315181881,0.33556568,0.35590796,0.376197831,0.396102961,0.416295057,0.438141511,0.462721097,0.487371204,0.514230065,0.541919887,0.567742602,0.589632987,0.60627623,0.618065042,0.627650348,0.639568888,0.65761379,0.698039689,0.715014779,0.743387468,0.890933885,1.015499091,1.150063219,1.211242956,1.274080131,1.297020077,1.332077131,1.410238325,1.480952547,1.499799907,1.448454056,1.555404305,1.612554448,1.622397951,1.674484291,1.706280807,1.738681102,1.773759202
TON,kt_methane,0.326358451,0.367561127,0.37194637,0.375476432,0.378859034,0.382703234,0.390082294,0.398465715,0.407121284,0.41535391,0.422682705,0.430248802,0.437003874,0.443134624,0.449129306,0.455331453,0.458810433,0.462203603,0.465829619,0.469400983,0.472807606,0.482844681,0.485574859,0.491740598,0.50046214,0.508014107,0.510480371,0.512278907,0.518244578,0.526700395,0.534436551,0.543003536,0.551426382,0.558127798,0.561202224,0.566883282,0.569956148,0.567554226,0.575490216,0.583208813,0.592575031,0.599053077,0.602332518,0.598965783,0.603288937,0.611512329,0.619609389,0.626991516,0.631124788,0.637537949,0.644016276,0.650419622
TTO,kt_methane,26.34166867,29.36047298,30.32792039,31.35706613,32.42333489,33.5061784,34.58774607,35.68080383,36.7971159,37.95299425,39.1611261,39.83924697,40.49907781,41.16119811,41.78720455,42.35038868,42.8577519,43.29647025,43.67731338,44.02289278,44.35035779,45.13500231,46.59637678,47.10364744,47.91762945,48.76367208,49.90151386,51.08488046,52.32733101,53.59063538,54.78974343,55.16356283,55.87169992,57.24575247,58.06753991,58.66348372,59.90965827,60.39566168,60.67468565,60.13063705,60.33240451,60.3091091,60.42811022,60.62752219,60.50845786,60.62449668,60.07293079,59.94057502,60.09846492,60.03391735,59.96943911,59.83907899
TUN,kt_methane,15.75427731,18.90067375,19.82504645,20.78803046,21.79318465,22.84477506,23.80413107,24.78190977,25.80933432,26.90359892,28.07795835,29.38323032,30.78397374,32.25794877,33.77842051,35.32226309,37.01915473,38.75682743,40.52380898,42.33719825,44.21000887,46.20892537,48.70727073,50.71695831,52.76747279,54.73007457,56.89097347,58.86580852,60.71088363,62.70017285,64.53421772,66.15435747,67.3802751,69.04098106,71.03695153,72.73556501,74.55715588,69.72345622,71.42781798,72.96625664,74.59134893,75.43904528,77.10262343,78.77224481,80.46428326,81.89794777,83.23949562,84.67525684,86.24621842,87.6928912,89.16383011,90.62000886
TUR,kt_methane,17.54510017,18.94470012,19.53430002,20.13010025,20.73210001,21.34009999,21.94750003,22.55159977,23.1596003,23.77140002,24.38719962,25.30569986,26.28750033,27.28770002,28.30639972,29.3435997,30.27149982,31.19850002,32.13829993,33.09110025,33.89400019,48.91730011,63.72469953,61.37729971,59.70389995,128.2189999,275.0030004,427.6680013,532.5669984,656.8929985,769.8390023,838.3659962,678.741001,714.4889977,608.0509967,648.4770025,808.4770002,893.505001,853.6530023,957.3300006,1133.409993,1195.440001,1314.060007,1412.640007,1511.220004,1576.160008,1601.14812,1625.969094,1649.567162,1696.952919,1745.699888,1779.607864
TWN,kt_methane,21.12998477,24.72509406,25.9987807,27.27808904,28.58264569,29.92968028,32.26339048,34.81640449,37.48798934,40.27641428,43.17976202,46.21556982,49.37331477,52.64622453,56.02702011,59.5081337,62.94803772,66.45559607,70.04276392,73.70884695,77.45227446,80.04982239,82.57047589,84.94048278,87.08372529,89.37885621,91.59616031,93.70010243,95.55754229,97.39759516,99.54132563,100.6490855,102.8364619,104.9925858,107.5881034,110.5804417,112.5350028,114.7059981,115.5806241,116.3252806,119.5001675,121.9289413,123.463808,125.3849631,127.9875414,129.8128862,131.2147124,132.779608,134.2908857,135.906177,137.5408976,139.0808013
TZA,kt_methane,0.681436128,0.865725034,0.972391548,1.086600581,1.20847003,1.338107678,1.478653646,1.628292559,1.787191795,1.956070953,2.135662608,2.288454042,2.444479509,2.608844092,2.781476531,2.962459414,3.14785247,3.341014453,3.544160668,3.759867303,3.990258192,4.195552815,4.381312951,4.580556931,4.791937643,5.045633166,5.335889722,5.617680395,5.910334994,6.243246521,6.59050953,7.048257928,7.575729552,8.131830753,8.748884311,9.412060969,10.15715049,10.9694756,11.37094501,12.15093148,12.93362612,13.99123185,14.98636456,16.13204178,17.36499678,18.64597091,19.93069102,21.27310606,22.58543566,23.82369578,25.12984427,26.42150803
UGA,kt_methane,0.445487534,0.536620296,0.558270867,0.580251325,0.603068815,0.627156771,0.654795547,0.684435607,0.715699062,0.748430145,0.782528236,0.841004227,0.906371531,0.975693751,1.049762206,1.129313476,1.222618919,1.324124436,1.43255274,1.54740457,1.668208952,1.804351034,1.929945629,2.107884432,2.286236447,2.529461585,2.777451633,2.989395433,3.20340673,3.475668324,3.699826929,3.974361274,4.336898039,4.696248223,5.080916038,5.483072343,6.029827611,6.584335037,7.17911912,7.767661096,8.354103474,9.110563472,9.761196467,10.41039078,11.15058024,11.9461192,12.74901313,13.54556181,14.48109644,15.27993961,16.1228506,16.95787357
UKR,kt_methane,57.04570005,60.12389997,60.54799999,60.97260006,61.3978,61.82360005,62.1321,62.43960002,62.74779997,63.0554,63.36279998,63.60410006,63.84670001,64.08849997,64.33049999,64.57370006,64.71199996,64.85149993,64.99059998,65.13049995,65.26999995,118.103,177.0719998,232.6529999,238.7569998,240.5080002,266.5280004,283.3849998,312.2769999,266.6790002,256.8009994,298.0289996,316.208,315.534875,331.0879253,367.878001,328.244982,312.9689986,312.2127007,311.9482115,256.0168466,261.7529154,268.8149935,269.4819943,238.8509953,229.2789943,228.1549943,227.0469962,225.9499948,217.2436826,208.8728423,204.7915266
URY,kt_methane,2.882657667,3.274882127,3.291855709,3.305562436,3.320357497,3.339679596,3.376004845,3.419409926,3.467183863,3.517088247,3.567291809,3.614938466,3.662577122,3.710527063,3.758855148,3.807664023,3.856466433,3.905373559,3.954860494,4.00561094,4.058191322,4.13388703,4.250660645,4.330234942,4.445017031,4.489282118,4.586145144,4.718204057,4.81822064,4.849852662,4.867847851,4.856882361,4.796532673,4.813440389,4.881803722,4.981741141,5.055486645,5.152503061,5.262503201,5.347676345,5.464110779,5.554208997,5.624890915,5.705065984,5.773679199,5.812069174,5.853698729,5.906084515,5.949965105,5.995475411,6.041333818,6.087345126
USA,kt_methane,6076.120033,6655.439917,6716.469982,6777.470001,6838.5,6899.420057,6966.659995,7033.830051,7101.059914,7168.389909,7235.780062,7271.178497,7307.872166,7304.257092,7302.942289,7304.172521,7313.698398,7325.595512,7340.483936,7358.796044,7049.132333,7071.055479,7107.617739,7042.283892,6953.765727,6639.397182,6457.221545,6024.92108,5710.088939,5475.638048,5336.666897,4354.668823,4071.524323,4238.870866,4042.920971,4303.202006,4421.101144,4564.328813,4820.280107,4345.943535,3762.270153,3585.304704,3430.269732,3454.741988,3465.53908,3487.69224,3512.234257,3537.076426,3562.238746,3583.741804,3605.374663,3628.910151
UZB,kt_methane,34.31430366,39.71955924,41.55747082,43.41514174,45.33403131,47.34921277,49.26595778,51.2520188,53.31793172,55.4456794,57.61961385,59.19879883,60.71994127,62.25568936,63.81705525,65.41091749,67.18985075,69.01836018,70.87873267,72.77004697,74.6888706,76.40291949,75.41059013,76.26433424,76.5367407,77.74567743,79.80429407,82.85263786,85.79566042,88.7378224,91.57340414,94.55094758,97.51286087,100.5944787,104.7421948,109.0121572,113.6642828,119.1768594,124.8523414,130.4160858,136.2925563,141.1760171,146.026606,150.9327856,155.6211624,160.4437863,164.7023374,168.2930896,172.0831573,176.2621316,180.5425907,184.5372388
VCT,kt_methane,0.323761666,0.368107432,0.380260835,0.39278764,0.405564095,0.418559282,0.432067424,0.445775931,0.459636687,0.473630666,0.487685857,0.502087572,0.516532187,0.530991813,0.545566481,0.560257082,0.575372468,0.590634721,0.605825224,0.620730167,0.635115658,0.647165228,0.666920182,0.683896977,0.691616331,0.713072006,0.724707582,0.738853771,0.754646898,0.768461509,0.780609128,0.793378352,0.814762504,0.840139629,0.860041671,0.876159852,0.901996354,0.921152219,0.936114236,0.943233322,0.946665423,0.955828882,0.969242067,0.98407398,0.998227969,1.012955902,1.027356747,1.039754531,1.056036721,1.069248532,1.082625633,1.096582695
VEN,kt_methane,64.87476939,75.97175055,79.49318235,83.10867397,86.84894094,90.74150643,94.61777995,98.62707154,102.7858093,107.0852772,111.5189431,115.819506,120.2062641,124.7200114,129.3757214,134.1826178,138.9684261,143.8711047,148.8899323,153.9921917,159.1529872,166.2783343,172.7082639,177.245154,180.660651,186.1731903,190.4364544,196.9209956,201.5645489,203.4121437,208.8200774,213.8978654,213.592777,212.9894765,223.2180096,231.9223938,240.0039965,247.7016721,253.9275444,255.9960195,258.3379585,263.4489238,269.6026196,273.7770765,274.9407472,274.3902873,267.0008974,259.3714331,250.0161676,244.9143395,239.9166193,232.8054881
VGB,kt_methane,0.005582609,0.006376575,0.006735644,0.007094781,0.007447359,0.007795327,0.008169202,0.008538629,0.008931864,0.009382573,0.009916281,0.010957011,0.012180198,0.013569419,0.015131025,0.016838586,0.018900746,0.021153477,0.023603229,0.026157533,0.028752171,0.03292423,0.034776121,0.037705268,0.042129041,0.04533893,0.047404874,0.050924555,0.050466322,0.051622067,0.055336849,0.059036913,0.061214119,0.061242038,0.06025731,0.064381801,0.06875938,0.069666965,0.071530234,0.073759711,0.074155731,0.080260988,0.077877005,0.083258081,0.086661637,0.08708934,0.088158686,0.090136534,0.089346065,0.090363067,0.091391645,0.09223363
VNM,kt_methane,27.77644277,33.16310324,34.17710063,35.19463847,36.22305521,37.26918836,38.32698149,39.4037264,40.50879609,41.65342803,42.84645267,44.01986482,45.22957181,46.48167629,47.76806313,49.0810511,50.62273996,52.22733967,53.86209946,55.52774997,57.22260396,60.5256588,64.81940765,69.28491655,74.09641994,79.28993988,84.88291654,90.39683765,95.38163198,100.1136027,105.5368539,111.7414446,118.2898928,125.2806365,132.7981421,140.6670172,148.9176706,157.5829562,166.0376119,174.6519886,184.0868479,194.267534,204.490814,215.1614693,226.5427426,238.7412334,249.9494125,261.5558725,273.6737445,284.7867506,296.3510198,307.826181
VUT,kt_methane,0.163785176,0.196340107,0.206586798,0.217436145,0.228793462,0.240564626,0.253869529,0.26782075,0.2822146,0.296889424,0.311715046,0.329526711,0.348061232,0.367042522,0.386670658,0.407157293,0.428574949,0.450894689,0.474367866,0.499344687,0.526126349,0.552252925,0.578604432,0.602561905,0.641521287,0.66795884,0.694847447,0.727443784,0.760598683,0.785374388,0.823837052,0.843049665,0.855076796,0.892955643,0.935377188,0.98267297,1.041892213,1.094515002,1.152052202,1.202285327,1.247191867,1.282528799,1.319125826,1.358244032,1.399346257,1.428383347,1.4721948,1.522106443,1.567869311,1.607970268,1.649096877,1.69359336
WSM,kt_methane,0.090669778,0.103577108,0.105758743,0.107730968,0.109544611,0.111247716,0.112301599,0.113186187,0.113998031,0.114800203,0.115633626,0.116334912,0.117089648,0.117857057,0.118570814,0.119177936,0.119614703,0.119940792,0.120244619,0.120660994,0.121284748,0.121568631,0.122568889,0.12526806,0.125836478,0.129226128,0.133280512,0.134999865,0.136976393,0.139014805,0.142840229,0.145214201,0.146442885,0.147639339,0.148901334,0.149977728,0.149647862,0.150686083,0.149993636,0.146971819,0.145653535,0.146511159,0.145693703,0.143811588,0.143007235,0.142282206,0.143873466,0.144234173,0.143651549,0.143778029,0.14390462,0.14423049
YEM,kt_methane,6.065471182,7.131640379,7.446252349,7.778581793,8.144416557,8.557577252,9.045187284,9.59414457,10.19951912,10.85375608,11.55069577,12.31500026,13.13372936,14.00510981,14.92925368,15.9080794,17.0766699,18.32910578,19.67668967,21.16354938,22.82496056,24.84574906,27.22970918,29.50186623,32.06209266,34.63585656,37.02879072,39.4833268,42.08486157,44.54552572,47.38861801,50.19822575,53.13740041,56.19685307,59.43227128,63.08289901,66.62746402,70.32402465,74.25246713,78.41436414,83.56428473,84.37481659,88.22485571,93.28898262,97.34278075,96.26990793,94.76071818,95.53719809,97.55385839,98.11987045,98.68916654,99.26162576
ZAF,kt_methane,109.1452083,127.8713888,131.7254829,135.6857118,139.7102912,143.768266,147.8501022,151.9524645,156.1086175,160.3714558,164.7819743,169.9169962,175.3180182,180.847723,186.4107996,191.9359728,199.0870918,206.4985844,214.04944,221.9140166,230.2248516,237.1392177,243.491707,251.7003398,261.3037863,271.0149032,281.3043059,290.6779514,298.5829328,307.4911959,317.8215417,327.8539268,338.623883,349.1187657,360.7964564,373.3053879,386.3437288,394.8817098,406.5638502,414.4292258,426.0104164,438.8476085,451.4177979,464.5997495,477.5396272,489.9749584,499.8165937,509.9895358,519.5276413,529.6565258,539.9828864,549.8985251
ZMB,kt_methane,0.730953192,0.899428695,0.967549559,1.040282875,1.117689026,1.199846125,1.28937986,1.384614764,1.48551588,1.592480906,1.705858034,1.771876775,1.831821882,1.893016238,1.954985431,2.017312648,2.078855079,2.140468982,2.201926801,2.262708954,2.322493226,2.33161084,2.318404425,2.364295811,2.301759976,2.311078026,2.35967298,2.395394825,2.396184225,2.430217751,2.463601977,2.58003754,2.707373408,2.860232085,3.025632972,3.203060695,3.405419987,3.62736655,3.85817202,4.118152621,4.408950109,4.665871103,4.955008782,5.230813386,5.510672159,5.776818453,6.036054511,6.298302852,6.575201317,6.834100828,7.103194545,7.367973095
ZWE,kt_methane,3.588167702,4.270420706,4.569125823,4.885238178,5.216267967,5.560477204,5.915255565,6.283048959,6.670650342,7.088441999,7.545195339,8.088841278,8.684539889,9.324253472,10.0011149,10.70823626,11.49764728,12.32621646,13.18132701,14.05326679,14.93338434,15.85961202,16.06658874,16.68543728,17.79142532,18.49803224,19.62625023,20.41373068,21.17653205,21.71059212,22.05409164,22.40028257,22.00073624,20.84057425,20.45958024,20.19112374,19.92263979,19.64860613,18.23019563,18.93921744,20.44694565,21.72634015,23.18277655,23.65869802,24.05608329,24.41731218,24.82120865,25.56276319,26.17482967,26.69750212,27.23061156,27.79745413
